Contents_ID,Use,Contents_name,Subcategory_name,시군,구명,도로명주소,지번주소,키워드,다국어,경도,위도,공간객체타입,라인색상,라인패턴,라인두께,전화번호,웹URL,동영상웹링크URL,음성파일웹링크URL,사진정보1,사진정보2,사진정보3,사진정보4,사진정보5,유형,개방시간,소재지용도,변기현황,장애인화장실,기타설비
restgu24_0245,Y,"올림픽공원-
프라자A동",정시,,송파구,올림픽로 424,송파구 방이동 88,,KOR,127.1167207,37.5180335,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,남1,손건조기
restgu24_0244,Y,"올림픽공원-만남의
광장(A2동)",정시,,송파구,올림픽로 424,송파구 방이동 88,,KOR,127.1292097,37.5165591,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,"남1, 여1, 공용2",손건조기
restgu24_0243,Y,"올림픽공원-구립
SOMA미술관",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1182088,37.5169296,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,,손건조기
restgu24_0242,Y,"올림픽공원-공급실
 뒤(옥외화장실)",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1209938,37.5166817,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,공용2,손건조기
restgu24_0241,Y,"올림픽공원-공급실
 앞(옥외화장실)",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1222244,37.5149956,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,공용2,손건조기
restgu24_0240,Y,"올림픽공원-몽촌삼
거리(옥외화장실)",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.121011,37.5210939,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,공용2,손건조기
restgu24_0239,Y,"올림픽공원-P1주
차장(옥외화장실)",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.125094,37.5147704,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,공용2,손건조기
restgu24_0238,Y,"올림픽공원-에어돔
(옥외화장실)",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1275305,37.514048,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,공용2,손건조기
restgu24_0237,Y,올림픽공원-북2문,정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1268481,37.5226989,1,#0000ff,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,공용2,손건조기
restgu24_0236,Y,"올림픽공원-피크
닉장(옥외화장실)",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1232294,37.524418,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,공용2,손건조기
restgu24_0235,Y,"올림픽공원-수영
장(옥외화장실)",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1257515,37.5202077,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,공용2,손건조기
restgu24_0234,Y,"올림픽공원-
경륜장(옥외화장실)",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1228755,37.5182696,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,공용2,손건조기
restgu24_0233,Y,"올림픽공원-
중앙공급실",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1221877,37.5155273,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,,손건조기
restgu24_0232,Y,"선수촌올림픽
스포츠센타",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1164834,37.5223863,1,#0000FF,L,0,02-410-1114,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,,손건조기
restgu24_0231,Y,올림픽회관,정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1155529,37.520247,1,#0000ff,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,"남1, 여1",손건조기
restgu24_0230,Y,"올림픽공원-
컨벤션센터",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1263469,37.5142696,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,"남4, 여2",손건조기
restgu24_0229,Y,"올림픽공원-
올림픽미술관",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1201536,37.5172333,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,공용3,손건조기
restgu24_0228,Y,"올림픽공원-
올림픽홀",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1275667,37.5147331,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,남1,손건조기
restgu24_0227,Y,"올림픽공원-
경륜장(벨로드룸)",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1233347,37.5169641,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,"남10, 여3",손건조기
restgu24_0226,Y,"올림픽공원-
수영경기장",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1267321,37.5209859,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,"남2, 여2",손건조기
restgu24_0225,Y,"올림픽공원-
테니스장",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1284683,37.5154661,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,,손건조기
restgu24_0224,Y,"올림픽공원-
제3체육관(역도)",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1250613,37.5167893,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,"남5, 여4",손건조기
restgu24_0223,Y,"올림픽공원-
제2체육관(펜싱)",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1260315,37.5170167,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,"남10, 여7",손건조기
restgu24_0222,Y,"올림픽공원-
제1체육관(체조)",정시,,송파구,올림픽로 424,송파구 방이동 88-2,,KOR,127.1274992,37.5192037,1,#0000FF,L,0,02-410-1114,,,,,,,,,공중,"정시(09:00~18:00, 평일만)",공원,,"남2, 여2",손건조기
restgu24_0221,Y,풍납지구대,정시,,송파구,토성로 64,송파구 풍납동 403-11,,KOR,127.1168507,37.52872425,1,#0000FF,L,0,02-406-8113,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,,손건조기
restgu24_0220,Y,삼전지구대,정시,,송파구,백제고분로 238,송파구 삼전동 62-3,,KOR,127.0927608,37.50270798,1,#0000ff,L,0,02-406-8113,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,,손건조기
restgu24_0219,Y,문정지구대,정시,,송파구,새말로15길 17-5,송파구 문정동 92,,KOR,127.1288627,37.48518405,1,#0000FF,L,0,02-406-8113,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,,손건조기
restgu24_0218,Y,가락지구대,정시,,송파구,양재대로64길 42,송파구 가락동 37,,KOR,127.1253353,37.4981978,1,#0000FF,L,0,02-406-8113,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,,손건조기
restgu24_0217,Y,잠실지구대,정시,,송파구,백제고분로15길 5,송파구 잠실동 230-3,,KOR,127.0845683,37.50605353,1,#0000FF,L,0,02-406-8113,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,,손건조기
restgu24_0216,Y,방이지구대,정시,,송파구,양재대로71길 5-6,송파구 방이동 204-8,,KOR,127.1257132,37.5102488,1,#0000FF,L,0,02-406-8113,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,,손건조기
restgu24_0215,Y,마천지구대,정시,,송파구,마천로41길 8,송파구 마천동 127-8,,KOR,127.1481864,37.49704801,1,#0000FF,L,0,02-406-8113,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,,손건조기
restgu24_0214,Y,송파세무서,정시,,송파구,강동대로 62,송파구 풍납동 388-6,,KOR,127.1135243,37.5267284,1,#0000FF,L,0,02-2224-9200,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,"남1, 여1","기저귀교환대, 유아용보호의자, 손건조기"
restgu24_0213,Y,강동세무서,정시,,송파구,강동대로 62,송파구 풍납동 388-6,,KOR,127.1141032,37.5263968,1,#0000FF,L,0,02-2224-0220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,"남1, 여1","유아용보호의자, 손건조기"
restgu24_0212,Y,송파경찰서,정시,,송파구,중대로 221,송파구 가락동 9-6,,KOR,127.1275862,37.50184824,1,#0000ff,L,0,02-406-8113,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,"남1, 여1",손건조기
restgu24_0211,Y,잠실7동주민센터,정시,,송파구,올림픽로4길 17,송파구 잠실동 85-1,,KOR,127.0769053,37.50853187,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,,손건조기
restgu24_0210,Y,잠실6동주민센터,정시,,송파구,올림픽로35길 120,송파구 신천동 7-6,,KOR,127.1006387,37.51809639,1,#0000ff,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,남1,손건조기
restgu24_0209,Y,잠실4동주민센터,정시,,송파구,올림픽로35길 16,송파구 신천동 20-5,,KOR,127.1122738,37.5201624,1,#0000ff,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,"남1, 여1",손건조기
restgu24_0208,Y,잠실3동주민센터,정시,,송파구,잠실로 51-31,송파구 잠실동 27-4,,KOR,127.0942228,37.51327899,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,"남1, 여1",손건조기
restgu24_0207,Y,잠실2동주민센터,정시,,송파구,잠실로 32,송파구 잠실동 22,,KOR,127.0884239,37.51412936,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,"남1, 여1","기저귀 교환대, 유아용보호의자, 손건조기"
restgu24_0206,Y,잠실본동주민센터,정시,,송파구,백제고분로15길 9,송파구 잠실동 230-1,,KOR,127.0843831,37.50614554,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,,손건조기
restgu24_0205,Y,장지동주민센터,정시,,송파구,새말로19길 6,송파구 문정동 114-4,,KOR,127.1323349,37.48700032,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,,
restgu24_0204,Y,문정2동주민센터,정시,,송파구,중대로 16,송파구 문정동 150-38,,KOR,127.1107808,37.48987542,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,"남1, 여1",손건조기
restgu24_0203,Y,문정1동주민센터,정시,,송파구,동남로 116,송파구 문정동 29-21,,KOR,127.1241326,37.49009654,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,남,손건조기
restgu24_0202,Y,가락2동주민센터,정시,,송파구,중대로20길 6,송파구 가락동 154,,KOR,127.1265908,37.49871324,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,남1,
restgu24_0201,Y,가락1동주민센터,정시,,송파구,송파대로37길 29,송파구 가락동 479,,KOR,127.1081995,37.50031,1,#0000FF,L,,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사(임시),,,손건조기
restgu24_0200,Y,가락본동주민센터,정시,,송파구,송파대로28길 39,송파구 가락동 77-3,,KOR,127.1217502,37.49550991,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,남2,손건조기
restgu24_0199,Y,삼전동주민센터,정시,,송파구,백제고분로 236,송파구 삼전동 62,,KOR,127.0925375,37.50277021,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,"남1, 공용1",
restgu24_0198,Y,석촌동주민센터,정시,,송파구,백제고분로37길 16,송파구 석촌동 265,,KOR,127.103652,37.50359218,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,공용1,손건조기
restgu24_0197,Y,송파2동주민센터,정시,,송파구,송이로 32,송파구 송파동 173,,KOR,127.1167079,37.50233394,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,공용1,손건조기
restgu24_0196,Y,송파1동주민센터,정시,,송파구,백제고분로 392,송파구 송파동 113-1,,KOR,127.1092923,37.50627607,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,"남1, 여1","기저귀 교환대, 손건조기"
restgu24_0195,Y,오금동주민센터,정시,,송파구,중대로25길 5,송파구 오금동 50-1,,KOR,127.1280836,37.50293923,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,"남1, 여1",손건조기
restgu24_0194,Y,오륜동주민센터,정시,,송파구,양재대로 1232,송파구 방이동 89-10,,KOR,127.1342645,37.51541541,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,"남1, 여1",손건조기
restgu24_0193,Y,방이2동주민센터,정시,,송파구,백제고분로 495,송파구 방이동 52-3,,KOR,127.114434,37.51459028,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,,손건조기
restgu24_0192,Y,방이1동주민센터,정시,,송파구,위례성대로16길 22,송파구 방이동 200,,KOR,127.1239547,37.51096113,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,"남1, 여1",손건조기
restgu24_0191,Y,마천2동주민센터,정시,,송파구,마천로 287,송파구 마천동 127-1,,KOR,127.1485735,37.49693597,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,여1,"기저귀 교환대, 손건조기"
restgu24_0190,Y,마천1동주민센터,정시,,송파구,마천로 303,송파구 마천동 128-10,,KOR,127.1498715,37.49596051,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,공용1,
restgu24_0189,Y,거여2동주민센터,정시,,송파구,오금로53길 3-5,송파구 거여동 19-1,,KOR,127.1408119,37.49533226,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,,손건조기
restgu24_0188,Y,거여1동주민센터,정시,,송파구,오금로53길 32,송파구 거여동 136-16,,KOR,127.143255,37.49698574,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,남1,손건조기
restgu24_0187,Y,풍납2동 주민센터 ,정시,,송파구,토성로 64,송파구 풍납동 403-11,,KOR,127.1168507,37.52872425,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,,
restgu24_0186,Y,풍납1동 주민센터,정시,,송파구,천호대로152길 7,송파구 풍납동 476,,KOR,127.1220647,37.53807489,1,#0000FF,L,0,02-2147-2220,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,남2,손건조기
restgu24_0184,Y,송파구의회,정시,,송파구,백제고분로 242,송파구 삼전동 62-2,,KOR,127.093303,37.50229467,1,#0000FF,L,0,02-2147-3600,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,,
restgu24_0183,Y,송파구보건지소,정시,,송파구,양산로 5,송파구 거여동 289-5,,KOR,127.1426343,37.48978456,1,#0000FF,L,0,02-2147-3420,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,여1,
restgu24_0182,Y,보건소,정시,,송파구,올림픽로 326,송파구 신천동 29-5,,KOR,127.1065406,37.5146019,1,#0000FF,L,0,02-2147-3420,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,남1,
restgu24_0181,Y,송파구청,정시,,송파구,올림픽로 326,송파구 신천동 29-5,,KOR,127.1059441,37.5144268,1,#0000FF,L,0,02-2147-2120,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,"남1, 여1","기저귀 교환대, 손건조기"
restgu24_0180,Y,"서울곰두리체육센터
(오금동 51번지)",정시,,송파구,동남로23가길 20-15,송파구 오금동 51,,KOR,127.1354665,37.5004712,1,#0000FF,L,0,02-2147-2720,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,"남1, 여1","기저귀 교환대, 유아용보호의자, 손건조기"
restgu24_0179,Y,인성장애인복지관,정시,,송파구,마천로61길 26,송파구 마천동 211-90,,KOR,127.1550755,37.49397102,1,#0000FF,L,0,02-2147-2720,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,"남1, 여1",
restgu24_0178,Y,서울시각장애인복지관,정시,,송파구,삼학사로19길 27,송파구 삼전동 109,,KOR,127.094059,37.50611636,1,#0000FF,L,0,02-2147-2720,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,,
restgu24_0177,Y,방이복지관,정시,,송파구,오금로11길 68,송파구 방이동 52-2,,KOR,127.1141943,37.51468486,1,#0000FF,L,0,02-2147-2720,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,"남1, 여1",손건조기
restgu24_0176,Y,솔바람복지센터,정시,,송파구,풍성로5길 16,송파구 풍납동 175,,KOR,127.1160687,37.5359501,1,#0000FF,L,0,02-2147-2680,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,"남1, 여1",손건조기
restgu24_0175,Y,잠실종합사회복지관,정시,,송파구,올림픽로12길 12,송파구 잠실동 188-1,,KOR,127.0826722,37.5104944,1,#0000FF,L,0,02-2147-2680,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,,"기저귀 교환대, 유아용보호의자, 손건조기"
restgu24_0174,Y,풍납종합사회복지관,정시,,송파구,강동대로3길 5,송파구 풍납동 330-1,,KOR,127.1138771,37.52774177,1,#0000FF,L,0,02-2147-2680,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,남1,
restgu24_0173,Y,삼전종합사회복지관,정시,,송파구,백제고분로32길 37,송파구 삼전동 172,,KOR,127.0949349,37.49912609,1,#0000FF,L,0,02-2147-2680,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,"남1, 여1",손건조기
restgu24_0172,Y,송파종합사회복지관,정시,,송파구,오금로51길 34,송파구 거여동 5-8,,KOR,127.1417612,37.49827838,1,#0000FF,L,0,02-2147-2680,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,"남1, 여1",
restgu24_0171,Y,가락종합사회복지관,정시,,송파구,송파대로 345,송파구 가락동 481,,KOR,127.1052315,37.49507848,1,#0000FF,L,0,02-2147-2680,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,,
restgu24_0170,Y,마천종합사회복지관,정시,,송파구,마천로65길 4,송파구 마천동 323-197,,KOR,127.1556099,37.49177288,1,#0000ff,L,0,02-2147-2680,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,공용1,손건조기
restgu24_0169,Y,송파 어린이문화회관,정시,,송파구,중대로 235,송파구 오금동 50,,KOR,127.1283887,37.50275003,1,#0000FF,L,0,02-2147-2760,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공공청사,,공용3,손건조기
restgu24_0168,Y,송파여성문화회관 화장실,정시,,송파구,백제고분로42길 5,송파구 송파동 113-2,,KOR,127.1097656,37.5058964,1,#0000FF,L,0,02-2147-2760,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,,기저귀 교환대
restgu24_0167,Y,송파어린이영어작은도서관,정시,,송파구,오금로2길 22,송파구 신천동 14,,KOR,127.1029666,37.52238824,1,#0000FF,L,0,02-2147-2360,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,"남1, 여1",
restgu24_0166,Y,소나무언덕잠실본동작은도서관,정시,,송파구,,송파구 잠실동 306,,KOR,127.0788616,37.50309905,1,#0000FF,L,0,02-2147-2360,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,"남1, 여1",손건조기
restgu24_0165,Y,소나무언덕4호작은도서관,정시,,송파구,송이로 34,송파구 송파동 173-21,,KOR,127.1167991,37.50219314,1,#0000FF,L,0,02-2147-2360,,,,,,,,,공공개방,"정시(09:00~18:00, 평일만)",공용시설,,,손건조기
